step,loss,r1,r2,kl1,kl2
246,0.49491259455680847,3.36307430267334,5.061595439910889,46.75,51.375
66,0.4746393859386444,2.7844479084014893,3.9713361263275146,10.0,10.0,-1.1868882179260254
247,0.18899822235107422,1.446493148803711,2.6066040992736816,40.46875,47.34375
248,0.1898202896118164,4.7300801277160645,4.42728853225708,31.09375,32.8125
67,1.9980348348617554,0.03754348307847977,5.033850193023682,10.0,10.0,-4.996306896209717
249,1.2239258289337158,4.780531406402588,3.417264938354492,64.125,19.90625
68,1.3629608154296875,1.0427007675170898,4.450934886932373,10.0,10.0,-3.408234119415283
250,0.42167896032333374,4.929940700531006,4.963376522064209,17.796875,28.671875
69,1.3041473627090454,2.4228343963623047,-0.8383302092552185,10.0,10.0,3.261164665222168
251,0.6705021262168884,4.652066707611084,0.7586051225662231,39.53125,17.359375
252,1.9040474891662598,2.9375882148742676,-1.2807239294052124,23.28125,28.703125
70,0.12663038074970245,-1.5576890707015991,-1.8743425607681274,10.0,10.0,0.3166534900665283
253,1.5308942794799805,4.768989086151123,5.141104698181152,50.25,15.671875
71,2.7071282863616943,-2.5894346237182617,4.180038928985596,10.0,10.0,-6.769473552703857
254,2.0666399002075195,4.971776485443115,-0.0046788230538368225,17.4375,19.359375
255,0.6402004361152649,-0.1722632348537445,1.85831618309021,16.46875,20.765625
72,1.1126500368118286,4.025231838226318,1.2429275512695312,10.0,10.0,2.782304286956787
256,0.0123828686773777,0.7334867119789124,0.9402326345443726,20.21875,21.96875
73,1.1898387670516968,4.145726203918457,1.1704031229019165,10.0,10.0,2.97532320022583
257,0.489145427942276,2.9961819648742676,4.401926040649414,21.28125,47.5625
74,1.3250442743301392,1.7790453433990479,5.092464923858643,10.0,10.0,-3.3134195804595947
258,1.1484298706054688,4.239668369293213,-0.11843565851449966,31.578125,16.71875
75,0.8806475400924683,-1.4170647859573364,0.785091757774353,10.0,10.0,-2.2021565437316895
259,0.40511271357536316,-2.4031291007995605,-1.802209496498108,30.921875,26.796875
260,0.09920673072338104,4.4219069480896,3.7539687156677246,37.25,28.078125
76,0.6585910320281982,1.9777412414550781,3.6246209144592285,10.0,10.0,-1.6468796730041504
261,0.10607665777206421,4.147831916809082,4.963869571685791,38.9375,44.46875
77,0.31780683994293213,2.0102596282958984,2.8049707412719727,10.0,10.0,-0.7947111129760742
262,0.46403348445892334,3.960355758666992,4.801941871643066,17.046875,37.0625
263,0.19678698480129242,-1.3754441738128662,-1.6880441904067993,23.71875,15.6640625
78,1.9630811214447021,2.703158378601074,-2.2057430744171143,10.0,10.0,4.908901214599609
264,0.3391109108924866,4.965893268585205,4.492908954620361,35.71875,39.46875
79,0.025316445156931877,3.9204092025756836,3.983715772628784,10.0,10.0,-0.06330657005310059
265,1.2281339168548584,1.7381495237350464,-0.7362550497055054,17.390625,23.359375
80,0.246337428689003,3.6758923530578613,3.0598983764648438,10.0,10.0,0.6159939765930176
266,0.11027141660451889,4.395223617553711,4.028391361236572,40.84375,34.4375
267,1.5433480739593506,5.205643177032471,3.8468191623687744,8.1796875,33.1875
81,0.4572695791721344,3.117918014526367,4.26137113571167,10.0,10.0,-1.1434531211853027
82,2.1525368690490723,-1.9222513437271118,3.460404634475708,10.0,10.0,-5.382656097412109
268,0.37210190296173096,4.405405521392822,2.201486110687256,34.65625,21.90625
83,0.5655622482299805,3.1598434448242188,4.574094295501709,10.0,10.0,-1.4142508506774902
269,0.15355832874774933,1.9036446809768677,0.6001342535018921,37.0,20.109375
84,0.38656550645828247,3.200254201889038,4.166903972625732,10.0,10.0,-0.9666497707366943
270,0.027022438123822212,4.9090447425842285,3.3590502738952637,32.71875,17.890625
85,0.8526384830474854,4.128829479217529,1.996712565422058,10.0,10.0,2.1321167945861816
271,0.8153501749038696,3.507263660430908,0.8775702714920044,21.453125,15.5390625
86,0.22714322805404663,3.9653160572052,3.3973193168640137,10.0,10.0,0.5679967403411865
272,0.1798282116651535,4.775411128997803,4.265183925628662,36.28125,35.6875
87,2.2215733528137207,2.1840028762817383,-3.3712868690490723,10.0,10.0,5.5552897453308105
273,0.9896133542060852,5.016720294952393,3.6397390365600586,15.3359375,26.3125
0,1.3600362539291382,2.113649368286133,-1.2872716188430786,10.0,10.0,3.400920867919922
1,1.1359542608261108,-4.579360008239746,-1.7387808561325073,10.0,10.0,-2.840579032897949
2,2.821462631225586,2.5386545658111572,-4.516724109649658,10.0,10.0,7.0553789138793945
3,0.5925055146217346,-2.2032809257507324,-3.684906482696533,10.0,10.0,1.4816255569458008
4,2.6151318550109863,-2.5037388801574707,4.035687446594238,10.0,10.0,-6.539426326751709
5,3.3250932693481445,-3.456125497817993,4.858637809753418,10.0,10.0,-8.314763069152832
6,0.2082579880952835,1.6442912817001343,1.1235191822052002,10.0,10.0,0.5207720994949341
7,0.029213733971118927,-1.4786092042922974,-1.5516612529754639,10.0,10.0,0.0730520486831665
8,3.0555737018585205,3.3363189697265625,-4.30448055267334,10.0,10.0,7.640799522399902
9,1.7055689096450806,-4.351955413818359,-0.08699164539575577,10.0,10.0,-4.264963626861572
10,1.5049896240234375,-0.8532865643501282,2.9101064205169678,10.0,10.0,-3.763392925262451
11,1.295000672340393,1.7016748189926147,4.939967155456543,10.0,10.0,-3.2382922172546387
12,0.27540528774261475,4.60088586807251,3.9122045040130615,10.0,10.0,0.6886813640594482
13,0.0847495049238205,3.0792713165283203,3.291196823120117,10.0,10.0,-0.21192550659179688
14,1.121837854385376,5.084057331085205,2.278777837753296,10.0,10.0,2.805279493331909
15,2.4989213943481445,-4.095378875732422,2.1534500122070312,10.0,10.0,-6.248828887939453
16,1.0968981981277466,-0.9339571595191956,-3.6768720149993896,10.0,10.0,2.742914915084839
17,0.0344470776617527,3.7642030715942383,3.850341796875,10.0,10.0,-0.08613872528076172
18,0.7768244743347168,3.9501118659973145,5.2678914070129395,10.0,3.751953125,-1.317779541015625
19,0.3029198944568634,-1.668840765953064,-0.9113562107086182,10.0,10.0,-0.7574845552444458
20,2.317070484161377,-1.2481451034545898,4.545945644378662,10.0,10.0,-5.794090747833252
21,0.9902037382125854,-1.9675496816635132,-4.443663597106934,10.0,10.0,2.476113796234131
22,0.9227471351623535,-1.677000641822815,-3.984431743621826,10.0,10.0,2.307431221008301
23,0.21727830171585083,-0.36504867672920227,0.17827975749969482,10.0,10.0,-0.5433284044265747
24,0.6110270619392395,4.633776664733887,3.1058359146118164,10.0,10.0,1.5279407501220703
25,0.553317666053772,3.923084020614624,2.539452075958252,10.0,10.0,1.383631944656372
26,0.275750994682312,-1.9565941095352173,-1.2670481204986572,10.0,10.0,-0.6895459890365601
27,1.3493596315383911,-0.4424895942211151,-3.8167121410369873,10.0,10.0,3.37422251701355
28,2.118408441543579,-2.250243902206421,3.0470707416534424,10.0,10.0,-5.297314643859863
29,0.46883779764175415,-2.759195566177368,-1.5868149995803833,10.0,10.0,-1.1723805665969849
30,0.5485341548919678,-3.123084783554077,-4.494755268096924,10.0,10.0,1.3716704845428467
31,2.536656618118286,4.690220355987549,-1.6529697179794312,10.0,10.0,6.3431901931762695
32,1.1040523052215576,4.482715129852295,1.7219105958938599,10.0,10.0,2.7608046531677246
33,0.5360751152038574,2.4527015686035156,3.7932167053222656,10.0,10.0,-1.34051513671875
34,0.6028677225112915,-2.1021697521209717,-0.5946323871612549,10.0,10.0,-1.5075373649597168
35,0.16668368875980377,4.983487606048584,4.566676616668701,10.0,10.0,0.4168109893798828
36,0.2048482447862625,4.177130699157715,4.689376354217529,10.0,10.0,-0.5122456550598145
37,0.6081781983375549,3.581502914428711,5.102319717407227,10.0,10.0,-1.5208168029785156
38,1.2391250133514404,3.63629412651062,0.5377249121665955,10.0,10.0,3.09856915473938
39,1.5085303783416748,1.2749103307724,5.047157287597656,10.0,10.0,-3.772246837615967
40,2.3218419551849365,-2.368408679962158,3.4376139640808105,10.0,10.0,-5.806022644042969
41,0.11508925259113312,2.560452461242676,2.2726590633392334,10.0,10.0,0.2877933979034424
42,1.5615239143371582,-0.2552987039089203,3.6494643688201904,10.0,10.0,-3.9047629833221436
43,1.7306280136108398,4.2289509773254395,-0.09867579489946365,10.0,10.0,4.327626705169678
44,0.2184237241744995,-1.427132248878479,-0.8809395432472229,10.0,10.0,-0.5461927056312561
45,0.7002236247062683,4.368672847747803,2.6176862716674805,10.0,10.0,1.7509865760803223
46,2.344113349914551,2.2669484615325928,-3.5947656631469727,10.0,10.0,5.8617143630981445
47,0.6791778206825256,2.2733314037323,3.9716906547546387,10.0,10.0,-1.6983592510223389
48,3.013054847717285,4.552492618560791,-2.9819841384887695,10.0,10.0,7.5344767570495605
49,1.4953678846359253,1.1421011686325073,4.881433963775635,10.0,10.0,-3.739332675933838
50,1.593946099281311,4.205014228820801,0.219175785779953,10.0,10.0,3.9858384132385254
51,1.247775912284851,3.592439651489258,0.4722380042076111,10.0,10.0,3.120201587677002
52,0.006010113749653101,-3.0682506561279297,-3.0532219409942627,10.0,10.0,-0.015028715133666992
53,2.7773897647857666,3.2637276649475098,-3.6814420223236084,10.0,10.0,6.945169448852539
54,0.9426355361938477,-3.430185317993164,-1.0730208158493042,10.0,10.0,-2.3571643829345703
55,1.9094126224517822,2.937509059906006,-1.8371881246566772,10.0,10.0,4.774697303771973
56,1.838860273361206,-4.125227451324463,0.4730459153652191,10.0,10.0,-4.598273277282715
57,0.04226396232843399,-3.081432819366455,-3.1871182918548584,10.0,10.0,0.10568547248840332
58,3.240633964538574,-3.6007630825042725,4.502800464630127,10.0,10.0,-8.10356330871582
59,1.6353721618652344,2.499180555343628,-1.590248703956604,10.0,10.0,4.0894293785095215
60,0.8283591866493225,4.174134731292725,2.1027309894561768,10.0,10.0,2.071403741836548
61,0.9906428456306458,-0.24214544892311096,2.2350664138793945,10.0,10.0,-2.4772119522094727
62,0.4009164273738861,2.8452706336975098,3.847806453704834,10.0,10.0,-1.0025358200073242
63,2.891054391860962,3.334346294403076,-3.895054817199707,10.0,10.0,7.229401111602783
64,3.353724241256714,-4.297448635101318,4.088910102844238,10.0,10.0,-8.386358261108398
65,2.273292303085327,4.976855754852295,-0.19287005066871643,4.8515625,10.0,5.1697258949279785
66,0.8059020638465881,1.9030956029891968,-0.11215149611234665,10.0,10.0,2.015247106552124
67,0.1877320557832718,3.956087112426758,4.42553186416626,10.0,10.0,-0.46944475173950195
68,1.3295116424560547,4.542806148529053,1.2182153463363647,10.0,10.0,3.3245906829833984
69,1.8885055780410767,5.033246994018555,0.31083017587661743,10.0,10.0,4.722416877746582
70,0.9851244688034058,-2.981663227081299,-0.5182507038116455,10.0,10.0,-2.4634125232696533
71,2.2231407165527344,4.801663875579834,-0.757544994354248,10.0,10.0,5.559208869934082
72,1.840126395225525,-0.17478221654891968,4.426657199859619,10.0,10.0,-4.601439476013184
73,2.1813161373138428,-4.362608432769775,1.0920135974884033,10.0,10.0,-5.454622268676758
74,2.966157913208008,-3.2092056274414062,4.2079997062683105,10.0,10.0,-7.417205333709717
75,0.9171245098114014,1.6339939832687378,3.9273650646209717,10.0,10.0,-2.2933712005615234
76,2.7883644104003906,4.747869968414307,-2.224743366241455,10.0,10.0,6.972613334655762
77,1.1796821355819702,-0.5949032306671143,-3.5448288917541504,10.0,10.0,2.949925661087036
78,3.1020727157592773,-3.546926975250244,4.210148334503174,10.0,10.0,-7.757075309753418
79,0.859253466129303,5.202568531036377,3.053910255432129,10.0,10.0,2.148658275604248
80,1.2116403579711914,-3.9620022773742676,-0.9321619272232056,10.0,10.0,-3.0298404693603516
81,2.7921557426452637,-3.5876712799072266,3.394422769546509,10.0,10.0,-6.982093811035156
82,2.817369222640991,-3.2103748321533203,3.834768533706665,10.0,10.0,-7.045143127441406
83,2.12524676322937,-2.4182729721069336,2.896141529083252,10.0,10.0,-5.3144145011901855
84,0.010296691209077835,3.501662254333496,3.475914239883423,10.0,10.0,0.025748014450073242
85,1.5603617429733276,0.2987251877784729,-3.6031317710876465,10.0,10.0,3.9018568992614746
86,0.2228158414363861,4.454954624176025,3.8977789878845215,10.0,10.0,0.5571756362915039
87,2.90974760055542,-2.591841697692871,4.6843037605285645,10.0,10.0,-7.2761454582214355
88,2.8523929119110107,4.5162353515625,-2.616488456726074,10.0,10.0,7.132723808288574
89,2.7259981632232666,4.590730667114258,-2.2259292602539062,10.0,10.0,6.816659927368164
90,1.7149338722229004,3.3144359588623047,-0.9739456176757812,10.0,10.0,4.288381576538086
91,1.1748939752578735,3.741515636444092,0.8035633563995361,10.0,10.0,2.9379522800445557
92,0.05720930173993111,1.8940143585205078,1.7509561777114868,10.0,10.0,0.143058180809021
93,1.6994447708129883,-3.21181058883667,1.0378390550613403,10.0,10.0,-4.249649524688721
94,0.29752054810523987,-3.3766591548919678,-2.632676362991333,10.0,10.0,-0.7439827919006348
95,1.4007558822631836,1.3149659633636475,-2.187778949737549,10.0,10.0,3.5027449131011963
96,0.15436960756778717,5.230955123901367,4.844936847686768,10.0,10.0,0.3860182762145996
97,0.14924830198287964,0.7483676671981812,1.1215795278549194,10.0,10.0,-0.3732118606567383
98,0.040803100913763046,4.869935512542725,4.767902851104736,10.0,10.0,0.10203266143798828
99,2.256756067276001,1.0431458950042725,-4.60012149810791,10.0,10.0,5.643267631530762
100,1.847953200340271,4.204083442687988,-0.416927695274353,10.0,10.0,4.621011257171631
101,1.8905987739562988,4.196816921234131,-0.5308341979980469,10.0,10.0,4.727651119232178
102,2.775853395462036,4.425349235534668,-2.515979051589966,10.0,10.0,6.941328048706055
103,1.5577119588851929,2.4034976959228516,-1.491733193397522,10.0,10.0,3.895230770111084
104,0.2726241946220398,-2.291952133178711,-1.6102250814437866,10.0,10.0,-0.6817270517349243
105,3.518850564956665,4.3064494132995605,-4.492825031280518,10.0,10.0,8.799274444580078
106,0.8261144161224365,-2.1617987155914307,-4.227589130401611,10.0,10.0,2.0657904148101807
107,1.3714749813079834,1.1044466495513916,4.533971309661865,10.0,10.0,-3.4295246601104736
108,1.1148847341537476,1.4715304374694824,4.259422779083252,10.0,10.0,-2.7878923416137695
109,1.5619455575942993,-0.9763823747634888,2.9294352531433105,10.0,10.0,-3.9058175086975098
110,0.7403993010520935,3.572075843811035,1.7206255197525024,10.0,10.0,1.8514503240585327
111,0.7932851314544678,0.939685583114624,2.9233827590942383,10.0,10.0,-1.9836971759796143
112,0.2911810278892517,3.4778809547424316,2.7497506141662598,10.0,10.0,0.7281303405761719
113,2.055307388305664,4.51140832901001,-0.6281148195266724,10.0,10.0,5.139523029327393
114,2.86152982711792,3.0782675743103027,-4.077303886413574,10.0,10.0,7.155571460723877
115,0.21633434295654297,-2.5956673622131348,-2.054699420928955,10.0,10.0,-0.5409679412841797
116,0.7141330242156982,-3.037713050842285,-1.2519444227218628,10.0,10.0,-1.7857686281204224
117,1.6410819292068481,-0.4479173421859741,3.655789613723755,10.0,10.0,-4.1037068367004395
118,1.9595425128936768,4.066323757171631,-0.8337287306785583,10.0,10.0,4.900052547454834
119,0.8876935243606567,2.0531959533691406,4.2729716300964355,10.0,10.0,-2.219775676727295
120,0.19134655594825745,4.278152942657471,4.756636142730713,10.0,10.0,-0.4784832000732422
121,0.23875413835048676,4.155096054077148,4.752127170562744,10.0,10.0,-0.5970311164855957
122,3.8435444831848145,-4.5606818199157715,5.050525665283203,10.0,10.0,-9.611207962036133
123,0.2701568901538849,4.943380832672119,4.267823696136475,10.0,10.0,0.6755571365356445
124,0.1981258988380432,-1.2128814458847046,-0.7174459099769592,10.0,10.0,-0.49543553590774536
125,3.6141717433929443,4.738576889038086,-4.2990593910217285,10.0,10.0,9.037635803222656
126,0.10916905105113983,-1.2575763463974,-0.9845871925354004,10.0,10.0,-0.2729891538619995
127,1.5474379062652588,-0.3222096264362335,3.547329902648926,10.0,10.0,-3.869539499282837
128,0.6000893712043762,-0.08510030061006546,-1.5856901407241821,10.0,10.0,1.5005898475646973
129,1.4875874519348145,-1.313093662261963,2.406783103942871,10.0,10.0,-3.719876766204834
130,2.2489213943481445,3.564375400543213,-2.0593008995056152,10.0,10.0,5.623676300048828
131,2.3852992057800293,-1.1337653398513794,4.830938816070557,10.0,10.0,-5.9647040367126465
132,0.8936986327171326,-0.004410766065120697,2.230381488800049,10.0,10.0,-2.2347922325134277
133,1.8652642965316772,-3.616924524307251,1.0473750829696655,10.0,10.0,-4.664299488067627
134,1.5136255025863647,-4.415266036987305,-0.6302783489227295,10.0,10.0,-3.784987688064575
135,1.914933204650879,0.9839190244674683,-3.8045830726623535,10.0,10.0,4.788502216339111
136,0.6077348589897156,4.317335605621338,2.7976274490356445,10.0,10.0,1.5197081565856934
137,3.2480807304382324,4.121431350708008,-4.000753879547119,10.0,10.0,8.122184753417969
138,0.9530351161956787,-1.9175368547439575,0.46563297510147095,10.0,10.0,-2.3831698894500732
139,0.09290190786123276,2.6759605407714844,2.9082720279693604,10.0,10.0,-0.23231148719787598
140,1.7590358257293701,-3.2203755378723145,1.178288221359253,10.0,10.0,-4.398663520812988
141,2.499739408493042,4.8158345222473145,-1.4350401163101196,10.0,10.0,6.2508745193481445
142,1.2142879962921143,0.8603821992874146,3.896843433380127,10.0,10.0,-3.036461353302002
143,0.20092692971229553,4.289581775665283,4.792021751403809,10.0,10.0,-0.5024399757385254
144,1.0563558340072632,-3.028472900390625,-0.38693827390670776,10.0,10.0,-2.6415345668792725
145,0.18116751313209534,-1.487754225730896,-1.0347249507904053,10.0,10.0,-0.4530292749404907
146,0.32607927918434143,-3.658444881439209,-2.843047618865967,10.0,10.0,-0.8153972625732422
147,1.014230489730835,-1.2146446704864502,1.3215504884719849,10.0,10.0,-2.5361952781677246
148,0.6359302997589111,3.438372850418091,5.0285868644714355,10.0,10.0,-1.5902140140533447
149,0.4766562879085541,3.0016751289367676,4.193606853485107,10.0,10.0,-1.1919317245483398
150,1.414986491203308,-3.6211109161376953,-0.08278081566095352,10.0,10.0,-3.538330078125
151,1.0179595947265625,2.576852798461914,5.122373104095459,10.0,10.0,-2.545520305633545
152,0.9395858645439148,1.4267157316207886,3.776254177093506,10.0,10.0,-2.3495383262634277
153,2.5420596599578857,-2.014707088470459,4.341993808746338,10.0,10.0,-6.356700897216797
154,1.7862863540649414,-2.3108267784118652,2.1559793949127197,10.0,10.0,-4.466806411743164
155,0.07547909766435623,-1.7473585605621338,-1.9361023902893066,10.0,10.0,0.18874382972717285
156,2.5721352100372314,-3.5725460052490234,2.859362840652466,10.0,10.0,-6.43190860748291
157,0.16525667905807495,3.5161337852478027,3.9293763637542725,10.0,10.0,-0.4132425785064697
158,0.8411015868186951,4.2627363204956055,2.15946888923645,10.0,10.0,2.1032674312591553
159,0.13766451179981232,0.010453693568706512,-0.333791583776474,10.0,10.0,0.3442452847957611
160,1.7131379842758179,-3.829712390899658,0.4541783928871155,10.0,10.0,-4.283890724182129
161,2.7048678398132324,3.339226484298706,-3.424593925476074,10.0,10.0,6.763820648193359
162,3.305581569671631,4.1098809242248535,-4.15609073638916,10.0,10.0,8.265972137451172
163,1.2424756288528442,1.0578372478485107,-2.0491104125976562,10.0,10.0,3.106947660446167
164,0.3065198063850403,-2.2565531730651855,-1.4900665283203125,10.0,10.0,-0.766486644744873
165,3.4933576583862305,-4.500957489013672,4.234569072723389,10.0,10.0,-8.735527038574219
166,2.070923328399658,3.69010329246521,-1.4884690046310425,10.0,10.0,5.178572177886963
167,1.08851957321167,5.079808712005615,2.3578453063964844,10.0,10.0,2.721963405609131
168,2.686391592025757,3.2788877487182617,-3.4387314319610596,10.0,10.0,6.717618942260742
169,0.460889607667923,2.8872342109680176,4.039739608764648,10.0,10.0,-1.1525053977966309
170,2.1220223903656006,4.523843288421631,-0.7825085520744324,10.0,10.0,5.306351661682129
171,0.2956409454345703,-1.3899540901184082,-0.6506712436676025,10.0,10.0,-0.7392828464508057
172,0.6586951613426208,2.0882396697998047,0.4410996735095978,10.0,10.0,1.6471400260925293
173,1.545436143875122,-1.1020430326461792,2.762490749359131,10.0,10.0,-3.8645339012145996
174,3.3437705039978027,-4.00283145904541,4.358636379241943,10.0,10.0,-8.361467361450195
175,0.9296268224716187,3.365481376647949,1.0408469438552856,10.0,10.0,2.324634552001953
176,0.713550329208374,3.6791486740112305,1.8948372602462769,10.0,10.0,1.7843114137649536
177,0.19291815161705017,0.43654346466064453,0.9189566373825073,10.0,10.0,-0.4824131727218628
178,0.030110063031315804,4.616232395172119,4.540938854217529,10.0,10.0,0.07529354095458984
179,1.0487555265426636,1.9241937398910522,-0.6983353495597839,10.0,10.0,2.6225290298461914
180,0.018055129796266556,-4.674736499786377,-4.629587650299072,10.0,10.0,-0.04514884948730469
181,2.273639678955078,-0.8915153741836548,4.793972015380859,10.0,10.0,-5.685487270355225
182,1.2654969692230225,-1.7746225595474243,1.3898926973342896,10.0,10.0,-3.164515256881714
183,1.6816202402114868,-0.327716201543808,-4.5327935218811035,10.0,10.0,4.205077171325684
184,2.591188430786133,-1.741316556930542,4.738236904144287,10.0,10.0,-6.47955322265625
185,1.3869519233703613,4.427807331085205,0.9595810174942017,10.0,10.0,3.468226432800293
186,1.5739279985427856,-0.7881449460983276,3.1476361751556396,10.0,10.0,-3.9357810020446777
187,0.06593848764896393,3.2651853561401367,3.4300718307495117,10.0,10.0,-0.164886474609375
188,1.0070420503616333,0.12305261939764023,2.64127254486084,10.0,10.0,-2.5182199478149414
189,0.12673211097717285,1.716208577156067,1.3993009328842163,10.0,10.0,0.3169076442718506
190,0.1443808525800705,1.2291309833526611,0.8680906891822815,10.0,10.0,0.36104029417037964
191,3.169579029083252,4.237283706665039,-3.688599109649658,10.0,10.0,7.925882816314697
192,0.0066894409246742725,2.477135419845581,2.493863105773926,10.0,10.0,-0.016727685928344727
193,1.8741198778152466,1.6241050958633423,-3.0623388290405273,10.0,10.0,4.68644380569458
194,0.2734154462814331,3.8670437335968018,4.5507493019104,10.0,10.0,-0.6837055683135986
195,0.8932170867919922,-3.071928024291992,-0.8383399844169617,10.0,10.0,-2.2335879802703857
196,1.305689811706543,5.175208568572998,1.9101868867874146,10.0,10.0,3.265021800994873
197,0.10347147285938263,4.666616916656494,4.407875061035156,10.0,10.0,0.2587418556213379
198,0.2636951208114624,2.8456671237945557,2.1862683296203613,10.0,10.0,0.6593987941741943
199,1.087433099746704,5.073497295379639,2.35425066947937,10.0,10.0,2.7192466259002686
200,2.0855960845947266,-0.546580970287323,4.66868257522583,10.0,10.0,-5.215263366699219
201,0.1838468760251999,-2.3283941745758057,-1.8686646223068237,10.0,10.0,-0.45972955226898193
202,0.040346402674913406,-2.5090479850769043,-2.609938621520996,10.0,10.0,0.1008906364440918
203,1.3329449892044067,-0.03591553121805191,-3.369091510772705,10.0,10.0,3.3331758975982666
204,0.9862072467803955,3.8442392349243164,1.3781189918518066,10.0,10.0,2.4661202430725098
205,1.004708170890808,-0.4134708046913147,-2.9258546829223633,10.0,10.0,2.5123839378356934
206,3.2709128856658936,-3.349700450897217,4.829578876495361,10.0,10.0,-8.179279327392578
207,0.2863486111164093,4.853244781494141,4.137198448181152,10.0,10.0,0.7160463333129883
208,1.032858967781067,4.9403815269470215,2.3576035499572754,10.0,10.0,2.582777976989746
209,1.2649985551834106,0.20037949085235596,3.3636481761932373,10.0,10.0,-3.163268566131592
210,0.3186101019382477,3.3962600231170654,4.19297981262207,10.0,10.0,-0.7967197895050049
211,3.156599283218384,-3.5543365478515625,4.3390889167785645,10.0,10.0,-7.893425464630127
212,2.99163818359375,-3.6615052223205566,3.8194165229797363,10.0,10.0,-7.480921745300293
213,2.472032070159912,-1.3415238857269287,4.8400654792785645,10.0,10.0,-6.181589126586914
214,1.5415973663330078,1.48918616771698,-2.365748405456543,10.0,10.0,3.8549346923828125
215,0.42460542917251587,4.615481376647949,3.553708553314209,10.0,10.0,1.0617728233337402
216,0.23522326350212097,2.2573423385620117,2.8455440998077393,10.0,10.0,-0.5882017612457275
217,3.242260456085205,4.430905818939209,-3.676724910736084,10.0,10.0,8.107630729675293
218,0.012136737816035748,0.18815001845359802,0.1578007936477661,10.0,10.0,0.03034922480583191
219,1.0172412395477295,1.7919288873672485,4.335652828216553,10.0,10.0,-2.5437240600585938
220,0.8132738471031189,0.9125621318817139,2.9462432861328125,10.0,10.0,-2.0336811542510986
221,0.3934687077999115,3.5824480056762695,2.5985360145568848,10.0,10.0,0.9839119911193848
222,0.4347509741783142,2.0244319438934326,0.9372891187667847,10.0,10.0,1.087142825126648
223,2.4258852005004883,4.318031311035156,-1.748162865638733,10.0,10.0,6.0661940574646
224,1.360884428024292,4.980912685394287,1.5778707265853882,10.0,10.0,3.4030418395996094
225,2.508791923522949,4.153294563293457,-2.1202168464660645,10.0,10.0,6.2735114097595215
226,2.4038078784942627,-2.0353963375091553,3.9755911827087402,10.0,10.0,-6.010987281799316
227,3.1222877502441406,3.5129964351654053,-4.294629096984863,10.0,10.0,7.807625770568848
228,1.430834174156189,3.996358871459961,0.4184000492095947,10.0,10.0,3.577958822250366
229,3.3086674213409424,4.3780083656311035,-3.8956799507141113,10.0,10.0,8.273688316345215
230,2.028938055038452,3.7437658309936523,-1.3298176527023315,10.0,10.0,5.073583602905273
231,1.1465352773666382,5.0614213943481445,2.194383144378662,10.0,10.0,2.8670382499694824
232,1.4729684591293335,2.600456476211548,-1.082863688468933,10.0,10.0,3.6833200454711914
233,0.39260050654411316,-2.437321662902832,-1.4555805921554565,10.0,10.0,-0.9817410707473755
234,3.280862808227539,5.106808185577393,-3.097351551055908,10.0,10.0,8.2041597366333
235,0.13922114670276642,2.226541519165039,2.574679374694824,10.0,10.0,-0.34813785552978516
236,0.6133102178573608,4.811943531036377,3.2782936096191406,10.0,10.0,1.5336499214172363
237,1.8297920227050781,4.070030689239502,-0.5055667161941528,10.0,10.0,4.575597286224365
238,2.9886112213134766,5.044946193695068,-2.428406238555908,10.0,10.0,7.473352432250977
239,1.4745910167694092,3.012928009033203,-0.6744500398635864,10.0,10.0,3.6873779296875
240,0.17403091490268707,-3.0950772762298584,-2.6598939895629883,10.0,10.0,-0.4351832866668701
241,0.5655019283294678,-2.1511921882629395,-0.737092137336731,10.0,10.0,-1.4141000509262085
242,1.3687961101531982,3.4066925048828125,-0.01613347977399826,10.0,10.0,3.422826051712036
243,2.2664451599121094,-1.904229998588562,3.7632663249969482,10.0,10.0,-5.667496204376221
244,1.108134150505066,1.0694023370742798,3.84041428565979,10.0,10.0,-2.7710118293762207
245,0.0910961851477623,4.51091194152832,4.738708019256592,10.0,10.0,-0.22779607772827148
246,0.4626416563987732,-1.2257815599441528,-2.3826680183410645,10.0,10.0,1.1568864583969116
247,0.8878456354141235,-2.443390369415283,-0.22323432564735413,10.0,10.0,-2.220155954360962
248,2.9684183597564697,2.836327314376831,-4.586531162261963,10.0,10.0,7.422858238220215
249,0.46301597356796265,3.836036205291748,2.678213596343994,10.0,10.0,1.157822608947754
250,1.0685231685638428,1.7682942152023315,4.4402546882629395,10.0,10.0,-2.6719603538513184
251,0.7336403131484985,-0.1604120433330536,-1.994960904121399,10.0,10.0,1.834548830986023
252,0.4087062180042267,3.5786666870117188,4.600681781768799,10.0,10.0,-1.02201509475708
253,2.767610549926758,4.725069999694824,-2.195646286010742,10.0,10.0,6.920716285705566
254,0.012042347341775894,-3.8936398029327393,-3.923752784729004,10.0,10.0,0.03011298179626465
255,0.3421228229999542,4.228280544281006,4.955866813659668,10.0,8.71875,-0.7275862693786621
256,1.1703698635101318,1.3980721235275269,4.324711322784424,10.0,10.0,-2.9266390800476074
257,0.3455703854560852,2.8247292041778564,3.688866138458252,10.0,10.0,-0.8641369342803955
258,0.4261277914047241,1.480171799659729,0.4145922064781189,10.0,10.0,1.0655796527862549
259,1.6582648754119873,-3.4640204906463623,0.6826540231704712,10.0,10.0,-4.146674633026123
